"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2017-10",101.7012,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2017-11",101.8016,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2017-12",101.8894,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2018-01",101.9312,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2018-02",101.8988,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2018-03",101.8689,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2018-04",101.8515,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2018-05",101.8191,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2018-06",101.7559,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2018-07",101.6746,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2018-08",101.5536,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2018-09",101.4338,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2018-10",101.3199,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2018-11",101.1422,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2018-12",100.9025,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2011-03",100.0989,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2011-04",100.2115,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2011-05",100.2692,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2011-06",100.3035,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2011-07",100.1825,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2011-08",99.98621,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2011-09",99.98344,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2011-10",100.0568,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2011-11",100.0336,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2011-12",99.95502,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2012-01",99.86929,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2012-02",99.79716,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2012-03",99.81534,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2012-04",99.90527,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2012-05",99.96342,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2012-06",99.87218,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2012-07",99.52397,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2012-08",99.05589,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2012-09",98.83594,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2012-10",98.97635,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2012-11",99.2241,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2012-12",99.37075,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2013-01",99.47272,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2013-02",99.54937,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2013-03",99.55947,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2013-04",99.42823,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2013-05",99.11959,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2013-06",98.91629,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2013-07",98.95017,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2013-08",99.10464,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2013-09",99.26263,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2013-10",99.36436,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2013-11",99.32687,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2013-12",99.28444,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2014-01",99.29504,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2014-02",99.39626,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2014-03",99.53053,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2014-04",99.66407,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2014-05",99.67635,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2014-06",99.59159,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2014-07",99.49595,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2014-08",99.46396,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2014-09",99.47367,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2014-10",99.47185,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2014-11",99.46485,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2014-12",99.49747,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2015-01",99.67104,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2015-02",99.87563,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2015-03",100.048,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2015-04",100.0866,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2015-05",100.0164,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2015-06",100.0155,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2015-07",99.98683,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2015-08",99.93304,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2015-09",99.81897,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2015-10",99.78364,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2015-11",99.9187,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2015-12",100.0733,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2016-01",100.1864,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2016-02",100.252,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2016-03",100.3276,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2016-04",100.365,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2016-05",100.4193,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2016-06",100.4426,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2016-07",100.4642,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2016-08",100.4309,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2016-09",100.445,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2016-10",100.5056,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2016-11",100.5353,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2016-12",100.4988,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2017-01",100.4366,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2017-02",100.4215,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2017-03",100.5127,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2017-04",100.5828,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2017-05",100.642,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2017-06",100.6599,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2017-07",100.6225,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2017-08",100.6359,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2017-09",100.6618,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2017-10",100.7073,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2017-11",100.7223,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2017-12",100.7444,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2018-01",100.7573,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2018-02",100.7785,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2018-03",100.7974,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2018-04",100.8195,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2018-05",100.8575,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2018-06",100.8408,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2018-07",100.7878,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2018-08",100.7198,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2018-09",100.754,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2018-10",100.7866,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2004-01",100.8286,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2004-02",100.935,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2004-03",101.0459,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2004-04",101.1528,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2004-05",101.2396,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2004-06",101.2774,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2004-07",101.24,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2004-08",101.0663,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2004-09",100.6973,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2004-10",100.2501,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2004-11",99.87595,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2004-12",99.6975,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2005-01",99.67181,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2005-02",99.769,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2005-03",99.998,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2005-04",100.3092,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2005-05",100.6721,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2005-06",101.0698,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2005-07",101.4433,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2005-08",101.7017,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2005-09",101.7572,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2005-10",101.6755,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2005-11",101.5178,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2005-12",101.3205,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2006-01",101.151,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2006-02",101.1006,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2006-03",101.2498,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2006-04",101.5141,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2006-05",101.8018,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2006-06",102.0556,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2006-07",102.2714,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2006-08",102.4487,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2006-09",102.5789,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2006-10",102.6727,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2006-11",102.7315,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2006-12",102.7556,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2007-01",102.7884,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2007-02",102.8911,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2007-03",103.111,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2007-04",103.3779,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2007-05",103.591,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2007-06",103.6586,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2007-07",103.5907,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2007-08",103.3808,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2007-09",103.0228,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2007-10",102.6695,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2007-11",102.5313,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2007-12",102.7697,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2008-01",103.1765,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2008-02",103.4864,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2008-03",103.5219,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2008-04",103.4344,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2008-05",103.4242,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2008-06",103.5822,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2008-07",103.6558,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2008-08",103.1967,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2008-09",101.7939,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2008-10",99.83925,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2008-11",97.78537,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2008-12",95.95635,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2009-01",94.45701,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2009-02",93.4702,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2009-03",93.2245,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2009-04",93.44922,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2009-05",93.92648,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2009-06",94.57285,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2009-07",95.26839,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2009-08",95.92512,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2009-09",96.50628,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2009-10",97.08441,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2009-11",97.77075,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2009-12",98.64771,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2010-01",99.59305,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2010-02",100.4241,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2010-03",100.9737,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2010-04",101.28,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2010-05",101.3433,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2010-06",101.1265,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2010-07",100.7975,
